transporter	TIGRFAM	mainrole	sub1role	go_id	go_name	TIGRFAM_NAME	MG_max	MT_max
T17	TIGR00966	Protein fate	Protein and peptide secretion and trafficking	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	3a0501s07: protein-export membrane protein SecF	2.4231477830390302	7.277160338524642
T17	TIGR00966	Protein fate	Protein and peptide secretion and trafficking	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	3a0501s07: protein-export membrane protein SecF	2.4231477830390302	7.277160338524642
T17	TIGR00966	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	3a0501s07: protein-export membrane protein SecF	2.4231477830390302	7.277160338524642
T17	TIGR00966	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	3a0501s07: protein-export membrane protein SecF	2.4231477830390302	7.277160338524642
T17	TIGR00966	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	3a0501s07: protein-export membrane protein SecF	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0043952	protein transport by the Sec complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0043952	protein transport by the Sec complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0043952	protein transport by the Sec complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR01129	Protein fate	Protein and peptide secretion and trafficking	GO:0031522	cell envelope Sec protein transport complex	secD: protein-export membrane protein SecD	2.4231477830390302	7.277160338524642
T17	TIGR00916	Protein fate	Protein and peptide secretion and trafficking	0	0	2A0604s01: protein-export membrane protein, SecD/SecF family	2.4231477830390302	7.277160338524642
T17	TIGR00916	Protein fate	Protein and peptide secretion and trafficking	0	0	2A0604s01: protein-export membrane protein, SecD/SecF family	2.4231477830390302	7.277160338524642
T17	TIGR00916	Protein fate	Protein and peptide secretion and trafficking	0	0	2A0604s01: protein-export membrane protein, SecD/SecF family	2.4231477830390302	7.277160338524642
T172	TIGR00881	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	2A0104: phosphoglycerate transporter family protein	0.06423084110968713	0.15053659224769195
T175	TIGR02500	Protein fate	Protein and peptide secretion and trafficking	GO:0030254	protein secretion by the type III secretion system	type_III_yscD: type III secretion apparatus protein, YscD/HrpQ family	0.002348712765251313	0.01333160604439905
T175	TIGR02500	Cellular processes	Pathogenesis	GO:0030254	protein secretion by the type III secretion system	type_III_yscD: type III secretion apparatus protein, YscD/HrpQ family	0.002348712765251313	0.01333160604439905
T177	TIGR01006	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	polys_exp_MPA1: polysaccharide export protein, MPA1 family	0.0	0.0
T18	TIGR00969	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0008272	sulfate transport	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0008272	sulfate transport	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0008272	sulfate transport	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR00969	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	3a0106s02: sulfate ABC transporter, permease protein	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02139	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysT: sulfate ABC transporter, permease protein CysT	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0008272	sulfate transport	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0015419	ATPase-coupled sulfate transmembrane transporter activity	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T18	TIGR02140	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	permease_CysW: sulfate ABC transporter, permease protein CysW	0.34355082261652503	13.476410753186483
T187	TIGR03797	Transport and binding proteins	Amino acids, peptides and amines	GO:0043213	bacteriocin transport	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein	0.05822009855448389	0.056873491766631486
T187	TIGR03797	Transport and binding proteins	Amino acids, peptides and amines	GO:0015440	peptide-transporting ATPase activity	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein	0.05822009855448389	0.056873491766631486
T187	TIGR03797	Cellular processes	Biosynthesis of natural products	GO:0043213	bacteriocin transport	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein	0.05822009855448389	0.056873491766631486
T187	TIGR03797	Cellular processes	Biosynthesis of natural products	GO:0015440	peptide-transporting ATPase activity	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein	0.05822009855448389	0.056873491766631486
T188	TIGR03921	Protein fate	Protein and peptide secretion and trafficking	GO:0009306	protein secretion	T7SS_mycosin: type VII secretion-associated serine protease mycosin	0.002401773894908662	0.007487265065573522
T188	TIGR03921	Protein fate	Protein and peptide secretion and trafficking	GO:0008236	serine-type peptidase activity	T7SS_mycosin: type VII secretion-associated serine protease mycosin	0.002401773894908662	0.007487265065573522
T188	TIGR03921	Protein fate	Protein modification and repair	GO:0009306	protein secretion	T7SS_mycosin: type VII secretion-associated serine protease mycosin	0.002401773894908662	0.007487265065573522
T188	TIGR03921	Protein fate	Protein modification and repair	GO:0008236	serine-type peptidase activity	T7SS_mycosin: type VII secretion-associated serine protease mycosin	0.002401773894908662	0.007487265065573522
T19	TIGR00942	Transport and binding proteins	Cations and iron carrying compounds	GO:0005451	monovalent cation:proton antiporter activity	2a6301s05: multicomponent Na+:H+ antiporter	1.0585472484112912	1.9553812800361905
T19	TIGR00942	Transport and binding proteins	Cations and iron carrying compounds	GO:0005451	monovalent cation:proton antiporter activity	2a6301s05: multicomponent Na+:H+ antiporter	1.0585472484112912	1.9553812800361905
T19	TIGR00942	Transport and binding proteins	Cations and iron carrying compounds	GO:0015992	proton transport	2a6301s05: multicomponent Na+:H+ antiporter	1.0585472484112912	1.9553812800361905
T19	TIGR00942	Transport and binding proteins	Cations and iron carrying compounds	GO:0015992	proton transport	2a6301s05: multicomponent Na+:H+ antiporter	1.0585472484112912	1.9553812800361905
T19	TIGR00942	Transport and binding proteins	Cations and iron carrying compounds	GO:0015672	monovalent inorganic cation transport	2a6301s05: multicomponent Na+:H+ antiporter	1.0585472484112912	1.9553812800361905
